column	7_2009
testVal	114
testVal	124
testVal	805
testVal	813
testVal	198
testVal	320
testVal	61
testVal	2758
testVal	1511
testVal	272
testVal	1346
testVal	127
testVal	107
testVal	224
testVal	222
testVal	232
testVal	1281
testVal	211
testVal	1523
testVal	506
testVal	271
testVal	459
testVal	984
testVal	2122
testVal	234
testVal	1009
testVal	426
testVal	586
testVal	45
testVal	417
testVal	187
testVal	52
testVal	162
testVal	29
testVal	269
testVal	1256
testVal	55
testVal	26
testVal	662
testVal	208
testVal	240
testVal	61
testVal	359
testVal	3678
testVal	346
testVal	955
testVal	258
testVal	20
testVal	221
testVal	60
testVal	707
testVal	30
testVal	90
testVal	25
testVal	293
testVal	405
testVal	94
testVal	46
testVal	826
testVal	53424
testVal	42
testVal	5
testVal	1723
testVal	574
testVal	4412
testVal	197
testVal	263
testVal	233
testVal	932
testVal	1429
testVal	182
testVal	348
testVal	141
testVal	91
testVal	44
testVal	587
testVal	223
testVal	240
testVal	2359
testVal	6
testVal	53
testVal	347
testVal	0
testVal	383
testVal	363
testVal	1262
testVal	23
testVal	5394
testVal	18
testVal	1261
testVal	660
testVal	93
testVal	597
testVal	293
testVal	545
testVal	92
testVal	577
testVal	826
testVal	37
testVal	47
testVal	402
testVal	306
testVal	1860
testVal	10252
testVal	865
testVal	72
testVal	125
testVal	51
testVal	304
testVal	80
testVal	453
testVal	258
testVal	231
testVal	1201
testVal	17
testVal	386
testVal	321
testVal	1140
testVal	57
testVal	23
testVal	317
testVal	644
testVal	3611
testVal	106
testVal	7726
testVal	966
testVal	308
testVal	64
testVal	93
testVal	415
testVal	61
testVal	451
testVal	28
testVal	333
testVal	5142
testVal	127
testVal	66
testVal	24
testVal	399
testVal	497
testVal	95
testVal	104
testVal	232
testVal	67
testVal	1183
testVal	418
testVal	4001
testVal	331
testVal	711
testVal	210
testVal	190
testVal	681
testVal	137
testVal	30
testVal	36
testVal	581
testVal	69
testVal	74
testVal	131
testVal	185
testVal	528
testVal	1729
testVal	3523
testVal	365
testVal	576
testVal	135
testVal	827786
testVal	283
testVal	87
testVal	2361
testVal	622
testVal	160
testVal	95
testVal	23
testVal	6544
testVal	373
testVal	286
testVal	188
testVal	376
testVal	223
testVal	1640
testVal	121
testVal	836
testVal	464
testVal	183
testVal	84
testVal	121
testVal	7943
testVal	241
testVal	1649
testVal	368
testVal	577
testVal	118
testVal	89
testVal	68
testVal	102
testVal	89
testVal	941
testVal	335
testVal	19539
testVal	824
testVal	900
testVal	428
testVal	146
testVal	24391
testVal	36
testVal	873
testVal	677
testVal	90
testVal	12911
testVal	955
testVal	480
testVal	139
testVal	230
testVal	303
testVal	927
testVal	148
testVal	311
testVal	5062
testVal	204
testVal	739
testVal	301
testVal	59
testVal	20
testVal	723
testVal	179
testVal	83
testVal	474
testVal	803
testVal	297
testVal	8319
testVal	27533
testVal	58
testVal	265
testVal	341
testVal	992
testVal	285118
testVal	614
testVal	552
testVal	104
testVal	116
testVal	1100
testVal	1196
testVal	90
testVal	76
testVal	34386
testVal	161
testVal	1102
testVal	232
testVal	76
testVal	46
testVal	870
testVal	552
testVal	2
testVal	192
testVal	315
testVal	590
testVal	156
testVal	45
testVal	36
testVal	96
testVal	241
testVal	157
testVal	72
testVal	23123
testVal	73
testVal	1738
testVal	550
testVal	114
testVal	79
testVal	998
testVal	58
testVal	191
testVal	1350
testVal	467
testVal	293
testVal	61
testVal	956
testVal	340
testVal	23
testVal	5286
testVal	239
testVal	110
testVal	584
testVal	78
testVal	195
testVal	1040
testVal	40
testVal	17116
testVal	299
testVal	217
testVal	6256
testVal	749
testVal	375
testVal	10
testVal	135
testVal	317
testVal	110
testVal	326
testVal	240
testVal	933
testVal	291
testVal	296
testVal	2062
testVal	1251
testVal	95
testVal	98
testVal	2271
testVal	375
testVal	97
testVal	257
testVal	69
testVal	51
testVal	1180
testVal	196
testVal	250
testVal	112
testVal	43
testVal	100
testVal	103
testVal	84
testVal	662
testVal	440
testVal	3415
testVal	20
testVal	12242
testVal	327
testVal	16
testVal	104
testVal	840
testVal	136
testVal	563
testVal	140
testVal	1373
testVal	912
testVal	63
testVal	970
testVal	38
testVal	542
testVal	544
testVal	743
testVal	76
testVal	325
testVal	53424
testVal	570
testVal	216
testVal	259
testVal	189
testVal	290
testVal	110
testVal	31
testVal	298
testVal	106
testVal	288
testVal	114
testVal	508
testVal	3678
testVal	459
testVal	3255
testVal	10576
testVal	250
testVal	428
testVal	4929
testVal	15449
testVal	526
testVal	3176
testVal	1346
testVal	29096
testVal	9206
testVal	266
testVal	13693
testVal	722
testVal	37351
testVal	197
testVal	1057
testVal	855
testVal	1305
testVal	472
testVal	3551
testVal	4142
testVal	1774
testVal	325
testVal	19220
testVal	164
testVal	1715
testVal	1664
testVal	1351
testVal	133
testVal	17085
testVal	11343
testVal	4838
testVal	7253
testVal	1575
testVal	1633
testVal	2377
testVal	943
testVal	519
testVal	4310
testVal	480
testVal	1543
testVal	1211
testVal	6842
testVal	273
testVal	3830
testVal	118001
testVal	1402
testVal	60316
testVal	1138
testVal	982
testVal	2382
testVal	1455
testVal	57517
testVal	325
testVal	2691
testVal	406
testVal	6573
testVal	2596
testVal	292
testVal	963
testVal	377
testVal	11754
testVal	148
testVal	670
testVal	1234
testVal	261
testVal	182849
testVal	20717
testVal	28765
testVal	5216
testVal	2289
testVal	7117
testVal	195
testVal	1637
testVal	3200
testVal	1549
testVal	1500
testVal	1027
testVal	208
testVal	213
testVal	2329
testVal	2095
testVal	7882
testVal	22804
testVal	4096
testVal	24958
testVal	388
testVal	714
testVal	1897
testVal	2587
testVal	3668
testVal	5163
testVal	303
testVal	429
testVal	333
testVal	5890
testVal	572
testVal	551
testVal	1177
testVal	1349
testVal	879
testVal	681
testVal	8560
testVal	814
testVal	2164
testVal	327
testVal	3301
testVal	1018
testVal	2310
testVal	2337
testVal	78321
testVal	248
testVal	452
testVal	2681
testVal	445
testVal	48587
testVal	520
testVal	440
testVal	16170
testVal	131
testVal	843
testVal	778
testVal	2379
testVal	1086
testVal	49969
testVal	3114
testVal	2694
testVal	17777
testVal	6238
testVal	4148
testVal	459
testVal	42563
testVal	6854
testVal	942
testVal	1796
testVal	21182
testVal	356
testVal	12252
testVal	73685
testVal	6674
testVal	846
testVal	862
testVal	4325
testVal	10228
testVal	3455
testVal	1761
testVal	655
testVal	86
testVal	10574
testVal	526
testVal	1443
testVal	2176
testVal	906
testVal	1375
testVal	975
testVal	2567
testVal	906
testVal	1375
testVal	1678
testVal	4123
testVal	1278
testVal	382
testVal	1209
testVal	167055
testVal	2714
testVal	7233
testVal	1876
testVal	1143
testVal	358
testVal	843
testVal	262
testVal	17781
testVal	585249
testVal	821
testVal	405
testVal	2118
testVal	1539
testVal	693
testVal	1466
testVal	1269
testVal	313
testVal	5522
testVal	94
testVal	4246
testVal	3563
testVal	668
testVal	1675
testVal	512
testVal	1932
testVal	8169
testVal	633
testVal	189
testVal	8346
testVal	588
testVal	7427
testVal	261
testVal	663
testVal	21043
testVal	936
testVal	1519
testVal	666
testVal	312
testVal	34027
testVal	1264
testVal	2924
testVal	2903
testVal	2284
testVal	3317
testVal	942
testVal	708
testVal	4516
testVal	902
testVal	343
testVal	2092
testVal	9400
testVal	2320
testVal	3061
testVal	799
testVal	1210
testVal	381
testVal	16867
testVal	317
testVal	3233
testVal	23678
testVal	5457
testVal	13743
testVal	1178
testVal	4163
testVal	2347
testVal	5127
testVal	275
testVal	995
testVal	4376
testVal	2654
testVal	3877
testVal	709
testVal	924
testVal	5966
testVal	1463
testVal	126589
testVal	1512
testVal	304
testVal	1411
testVal	2067
testVal	235
testVal	3571
testVal	680
testVal	12020
testVal	1231
testVal	5397
testVal	8448
testVal	3751
testVal	1289
testVal	17326
testVal	11681
testVal	464
testVal	5760
testVal	533
testVal	206
testVal	407182
testVal	677
testVal	1506
testVal	4242
testVal	520
testVal	10405
testVal	467
testVal	676
testVal	11177
testVal	113
testVal	8333
testVal	1658
testVal	720
testVal	314
testVal	342
testVal	1076645
testVal	9199
testVal	365
testVal	245
testVal	542
testVal	4980
testVal	288
testVal	4518
testVal	532
testVal	258
testVal	3332
testVal	1848
testVal	2273
testVal	59102
testVal	2914
testVal	5464
testVal	379
testVal	297
testVal	2198
testVal	5662
testVal	3454
testVal	2220
testVal	5355
testVal	8217
testVal	2011
testVal	6243
testVal	1705
testVal	10103
testVal	2083
testVal	644
testVal	22729
testVal	129
testVal	675
testVal	1910
testVal	545
testVal	4404
testVal	50286
testVal	1530
testVal	5298
testVal	3030
testVal	3891
testVal	1735
testVal	5170
testVal	1058
testVal	354
testVal	9222
testVal	3220
testVal	865
testVal	21118
testVal	8371
testVal	2353
testVal	535
testVal	1503
testVal	9421
testVal	2215
testVal	1877
testVal	35717
testVal	4587
testVal	1865
testVal	1333
testVal	1350
testVal	763
testVal	2997
testVal	9853
testVal	102
testVal	1698
testVal	205
testVal	917
testVal	267
testVal	1441
testVal	617
testVal	3468
testVal	1956
testVal	3963
testVal	1725
testVal	4150
testVal	6384
testVal	469
testVal	489
testVal	702
testVal	922
testVal	2354
testVal	1056
testVal	2567
testVal	7549
testVal	566
testVal	549
testVal	39141
testVal	196
testVal	920
testVal	186
testVal	11987
testVal	607
testVal	858
testVal	1113
testVal	1973
testVal	8331
testVal	285
testVal	387
testVal	1607
testVal	5570
testVal	1857
testVal	492
testVal	11659
testVal	42667
testVal	1614
testVal	3487
testVal	1900
testVal	69865
testVal	1623
testVal	11608
testVal	10433
testVal	8426
testVal	1227
testVal	2771
testVal	1400
testVal	996
testVal	241
testVal	387
testVal	440
testVal	949
testVal	5434
testVal	38577
testVal	614
testVal	34726
testVal	94
testVal	808
testVal	11642
testVal	561
testVal	1872
testVal	10473
testVal	10083
testVal	6069
testVal	71944
testVal	2678
testVal	11033
testVal	3482
testVal	986
testVal	445
testVal	1068873
testVal	200
testVal	2105
testVal	12618
testVal	774
testVal	5812
testVal	1280
testVal	318
testVal	2767
testVal	1458
testVal	16410
testVal	1618
testVal	2726
testVal	2913
testVal	1543
testVal	548
testVal	946
testVal	28363
testVal	722
testVal	32
testVal	10304
testVal	29006
testVal	1210
testVal	442
testVal	4038
testVal	4465
testVal	562
testVal	452
testVal	4197
testVal	55806
testVal	5088
testVal	653
testVal	48460
testVal	493
testVal	241
testVal	12379
testVal	4862
testVal	289
testVal	2934
testVal	1170
testVal	19423
testVal	462
testVal	3083
testVal	5808
testVal	2671
testVal	5343
testVal	20094
testVal	5938
testVal	1954
testVal	1581
testVal	6693
testVal	4918
testVal	364
testVal	8897
testVal	1356
testVal	3614
testVal	3092
testVal	2842
testVal	7809
testVal	5324
testVal	2670
testVal	2064
testVal	41
testVal	767
testVal	112
testVal	9733
testVal	967
testVal	12216
testVal	1884
testVal	174
testVal	241
testVal	6268
testVal	1471
testVal	3243
testVal	2197
testVal	630
testVal	6547
testVal	12489
testVal	407259
testVal	536
testVal	1454
testVal	472
testVal	3738
testVal	420
testVal	7922
testVal	611
testVal	2119
testVal	993
testVal	4077
testVal	597270
testVal	817
testVal	324
testVal	601
testVal	27653
testVal	1623
testVal	5524
testVal	534
testVal	2179
testVal	4757
testVal	12436
testVal	815
testVal	413
testVal	1428
testVal	31953
testVal	612
testVal	2332
testVal	4898
testVal	713
testVal	9644
testVal	7522
testVal	354
testVal	29140
testVal	20201
testVal	2196
testVal	2955
testVal	13308
testVal	5508
testVal	3665
testVal	11
testVal	486
testVal	10303
testVal	3568
testVal	294
testVal	922
testVal	3904
testVal	1769
testVal	341
testVal	381
testVal	146
testVal	7306
testVal	274
testVal	5287
testVal	586
testVal	2902
testVal	801
testVal	2028
testVal	5508
testVal	327
testVal	575
testVal	3662
testVal	17016
testVal	952
testVal	1536
testVal	15250
testVal	5611
testVal	3323
testVal	491
testVal	14762
testVal	16103
testVal	1449
testVal	27153
testVal	24272
testVal	2964
testVal	16875
testVal	2222
testVal	291
testVal	15294
testVal	1149
testVal	10179
testVal	2377
testVal	15767
testVal	2554
testVal	1298
testVal	1423
testVal	4671
testVal	586
testVal	17182
testVal	1214
testVal	1170
testVal	2090
testVal	19153
testVal	4435
testVal	5643
testVal	1220
testVal	2610
testVal	10155
testVal	19841
testVal	983
testVal	727
testVal	1725
testVal	6715
testVal	380
testVal	226
testVal	1000
testVal	441
testVal	4119
testVal	416
testVal	51839
testVal	567
testVal	8389
testVal	1547
testVal	37917
testVal	64664
testVal	6392
testVal	1366
testVal	651
testVal	438
testVal	23983
testVal	55
testVal	881
testVal	24061
testVal	2331
testVal	3751
testVal	1012
testVal	712
testVal	6420
testVal	13819
testVal	1623
testVal	57973
testVal	718
testVal	890
testVal	4562
testVal	2263
testVal	2480
testVal	1660
testVal	2835
testVal	13536
testVal	6308
testVal	5921
testVal	1708
testVal	26769
testVal	9059
testVal	7274
testVal	1640
testVal	18079
testVal	3342
testVal	2152
testVal	1788
testVal	26141
testVal	733
testVal	3569
testVal	114
testVal	4208
testVal	8367
testVal	2456
testVal	569
testVal	1778
testVal	13654
testVal	3186
testVal	789
testVal	936
testVal	677
testVal	40713
testVal	4745
testVal	4096
testVal	19716
testVal	1212
testVal	6812
testVal	1462
testVal	12474
testVal	21334
testVal	459
testVal	388
testVal	467
testVal	588
testVal	13674
testVal	1575
testVal	21178
testVal	6802
testVal	7016
testVal	1650
testVal	6536
testVal	493
testVal	1218
testVal	4742
testVal	59
testVal	1863
testVal	2310
testVal	2655
testVal	435
testVal	2832
testVal	426
testVal	2447
testVal	1096
testVal	11412
testVal	2971
testVal	3720
testVal	215
testVal	8201
testVal	22926
testVal	1435
testVal	7208
testVal	3174
testVal	3354
testVal	2299
testVal	598
testVal	1441
testVal	2287
testVal	4589
testVal	1359
testVal	27500
testVal	914
testVal	3868
testVal	3894
testVal	27647
testVal	972
testVal	1044
testVal	2590
testVal	33750
testVal	663
testVal	36636
testVal	32185
testVal	8743
testVal	1623
testVal	253
testVal	19465
testVal	4615
testVal	1390
testVal	7380
testVal	346
testVal	15405
testVal	9986
testVal	3450
testVal	1659
testVal	2334
testVal	2890
testVal	1603
testVal	1657
testVal	525
testVal	1057
testVal	977
testVal	500
testVal	2136
testVal	2230
testVal	64287
testVal	5340
testVal	557
testVal	509
testVal	607
testVal	475
testVal	309
testVal	5652
testVal	11324
testVal	223
testVal	240
testVal	729
testVal	25403
testVal	3585
testVal	2409
testVal	2750
testVal	2046
testVal	6788
testVal	2250
testVal	338
testVal	512
testVal	2877
testVal	1307
testVal	1556
testVal	3309
testVal	3516
testVal	19774
testVal	1211
testVal	10388
testVal	7335
testVal	296
testVal	6339
testVal	2987
testVal	954
testVal	1314
testVal	614
testVal	19852
testVal	2447
testVal	527
testVal	5384
testVal	646
testVal	278
testVal	322
testVal	243
testVal	9227
testVal	4869
testVal	1981
testVal	975
testVal	3213
testVal	177
testVal	381
testVal	1893
testVal	2142
testVal	435
testVal	518
testVal	254
testVal	805
testVal	213
testVal	10405
testVal	3304
testVal	404
testVal	795
testVal	4183
testVal	8490
testVal	1501
testVal	19609
testVal	27186
testVal	511
testVal	1901
testVal	1288
testVal	2486
testVal	32724
testVal	15217
testVal	808
testVal	5788
testVal	11147
testVal	1017
testVal	869
testVal	2896
testVal	8332
testVal	6184
testVal	689
testVal	2333054
testVal	1098
testVal	1200
testVal	1420
testVal	1769
testVal	7031
testVal	794
testVal	885
testVal	287
testVal	447
testVal	49565
testVal	8258
testVal	1530
testVal	3571
testVal	5481
testVal	4182
testVal	6294
testVal	18591
testVal	5440
testVal	2333
testVal	743
testVal	383
testVal	1815
testVal	5502
testVal	5273
testVal	2213
testVal	1105
testVal	10998
testVal	192
testVal	1031
testVal	11155
testVal	12019
testVal	1640
testVal	3845
testVal	1462
testVal	37117
testVal	1875
testVal	2226
testVal	6666
testVal	1676
testVal	14014
testVal	3571
testVal	4764
testVal	338
testVal	306
testVal	238
testVal	5139
testVal	778
testVal	2942
testVal	10788
testVal	295
testVal	37935
testVal	6517
testVal	19994
testVal	42368
testVal	994
testVal	8156
testVal	21886
testVal	597
testVal	5624
testVal	1290
testVal	1254
testVal	6730
testVal	30710
testVal	9589
testVal	277
testVal	2170
testVal	1455720
testVal	5465
testVal	2572
testVal	17376
testVal	3044
testVal	31597
testVal	777
testVal	1654
testVal	304
testVal	4254
testVal	17266
testVal	6657
testVal	1284
testVal	28587
testVal	25214
testVal	2908
testVal	20393
testVal	1073
testVal	37195
testVal	1921
testVal	379
testVal	523
testVal	2975
testVal	2521
testVal	343
testVal	1643734
testVal	9094
testVal	3636
testVal	5071
testVal	698
testVal	35011
testVal	2657
testVal	1093
testVal	3681
testVal	295
testVal	1023
testVal	150747
testVal	699
testVal	468
testVal	289
testVal	4481
testVal	498
testVal	7099
testVal	1817
testVal	18525
testVal	6756
testVal	228
testVal	1106
testVal	1237
testVal	1166
testVal	509
testVal	536
testVal	1150
testVal	22102
testVal	12254
testVal	10218
testVal	1200
testVal	15585
testVal	11592
testVal	6120
testVal	1986
testVal	1336
testVal	832
testVal	6611
testVal	402
testVal	12145
testVal	4644
testVal	3073
testVal	692
testVal	27117
testVal	926261
testVal	741
testVal	605
testVal	3148
testVal	2151
testVal	1045
testVal	8040
testVal	423
testVal	19387
testVal	4161
testVal	3668
testVal	1922
testVal	518
testVal	1426
testVal	90
testVal	6032
testVal	1235
testVal	4991
testVal	16034
testVal	112
testVal	6331
testVal	2076
testVal	329
testVal	632
testVal	4599
testVal	466
testVal	8888
testVal	302
testVal	435
testVal	7722
testVal	5038
testVal	469
testVal	13850
testVal	11075
testVal	1061
testVal	2172
testVal	4537
testVal	2244
testVal	14289
testVal	7654
testVal	6603
testVal	668
testVal	19928
testVal	3586
testVal	1778
testVal	1063
testVal	838
testVal	17934
testVal	513
testVal	2987
testVal	786
testVal	2870
testVal	6606
testVal	2428
testVal	3478
testVal	246
testVal	2100
testVal	7707
testVal	2604
testVal	905
testVal	15193
testVal	6341
testVal	4011
testVal	1253
testVal	4725
testVal	451
testVal	982
testVal	1766
testVal	367
testVal	705
testVal	4127
testVal	689
testVal	14508
testVal	3036
testVal	2386
testVal	699
testVal	396041
testVal	3077
testVal	6529
testVal	805
testVal	2579
testVal	1437
testVal	591
testVal	294
testVal	936
testVal	31126
testVal	432
testVal	223
testVal	130
testVal	10131
testVal	5459
testVal	475
testVal	24848
testVal	381
testVal	1389
testVal	1014
testVal	10391
testVal	2275
testVal	24129
testVal	1751
testVal	1293
testVal	3511
testVal	3765
testVal	746
testVal	1187
testVal	3946
testVal	8451
testVal	79946
testVal	8613
testVal	6607
testVal	1169
testVal	7360
testVal	7885
testVal	19669
testVal	498
testVal	3551
